time,value
226696,-687
226697,-1661
226698,-2605
226699,-3077
226700,-2765
226701,-1594
226702,269
226703,2469
226704,4555
226705,6068
226706,6621
226707,5984
226708,4189
226709,1583
226710,-1234
226711,-3602
226712,-5054
226713,-5486
226714,-5134
226715,-4382
226716,-3530
226717,-2678
226718,-1783
226719,-821
226720,111
226721,833
226722,1226
226723,1361
226724,1478
226725,1829
226726,2487
226727,3263
226728,3785
226729,3689
226730,2797
226731,1187
226732,-850
226733,-2925
226734,-4677
226735,-5863
226736,-6404
226737,-6383
226738,-5974
226739,-5331
226740,-4481
226741,-3304
226742,-1633
226743,575
226744,3110
226745,5530
226746,7327
226747,8148
226748,7923
226749,6831
226750,5149
226751,3112
226752,879
226753,-1398
226754,-3496
226755,-5123
226756,-6026
226757,-6103
226758,-5450
226759,-4292
226760,-2860
226761,-1310
226762,271
226763,1800
226764,3153
226765,4174
226766,4735
226767,4791
226768,4374
226769,3562
226770,2450
226771,1153
226772,-173
226773,-1342
226774,-2183
226775,-2609
226776,-2639
226777,-2355
226778,-1839
226779,-1128
226780,-246
226781,733
226782,1660
226783,2353
226784,2690
226785,2674
226786,2415
226787,2034
226788,1585
226789,1044
226790,377
226791,-382
226792,-1108
226793,-1647
226794,-1898
226795,-1850
226796,-1553
226797,-1065
226798,-430
226799,290
226800,976
226801,1466
226802,1633
226803,1466
226804,1079
226805,639
226806,258
226807,-61
226808,-371
226809,-696
226810,-976
226811,-1115
226812,-1073
226813,-917
226814,-774
226815,-716
226816,-699
226817,-595
226818,-319
226819,77
226820,422
226821,550
226822,416
226823,118
226824,-202
226825,-462
226826,-665
226827,-828
226828,-896
226829,-769
226830,-410
226831,35
226832,265
226833,3
226834,-784
226835,-1811
226836,-2601
226837,-2735
226838,-2040
226839,-607
226840,1297
226841,3319
226842,5006
226843,5795
226844,5138
226845,2821
226846,-730
226847,-4417
226848,-6896
226849,-7267
226850,-5604
226851,-2921
226852,-559
226853,608
226854,607
226855,157
226856,27
226857,479
226858,1204
226859,1745
226860,1983
226861,2244
226862,2937
226863,4055
226864,5001
226865,4949
226866,3464
226867,882
226868,-1848
226869,-3770
226870,-4478
226871,-4237
226872,-3611
226873,-2977
226874,-2308
226875,-1387
226876,-174
226877,1023
226878,1749
226879,1789
226880,1364
226881,969
226882,974
226883,1350
226884,1755
226885,1886
226886,1768
226887,1697
226888,1900
226889,2215
226890,2121
226891,1126
226892,-783
226893,-3030
226894,-4773
226895,-5438
226896,-5043
226897,-4079
226898,-3082
226899,-2255
226900,-1434
226901,-374
226902,939
226903,2219
226904,3123
226905,3540
226906,3673
226907,3830
226908,4111
226909,4278
226910,3924
226911,2810
226912,1080
226913,-801
226914,-2325
226915,-3210
226916,-3464
226917,-3253
226918,-2720
226919,-1936
226920,-974
226921,1
226922,761
226923,1147
226924,1187
226925,1070
226926,993
226927,1002
226928,986
226929,808
226930,463
226931,105
226932,-88
226933,-82
226934,-25
226935,-117
226936,-418
226937,-777
226938,-951
226939,-810
226940,-454
226941,-132
226942,-28
226943,-109
226944,-168
226945,-23
226946,301
226947,578
226948,563
226949,210
226950,-279
226951,-604
226952,-596
226953,-325
226954,-26
226955,104
226956,42
226957,-91
226958,-169
226959,-183
226960,-222
226961,-356
226962,-538
226963,-634
226964,-547
226965,-324
226966,-126
226967,-94
226968,-216
226969,-336
226970,-291
226971,-74
226972,147
226973,163
226974,-94
226975,-482
226976,-752
226977,-755
226978,-553
226979,-356
226980,-328
226981,-430
226982,-444
226983,-165
226984,401
226985,998
226986,1276
226987,1026
226988,311
226989,-604
226990,-1439
226991,-2059
226992,-2454
226993,-2598
226994,-2320
226995,-1346
226996,470
226997,2887
226998,5200
226999,6466
227000,5950
227001,3543
227002,-93
227003,-3764
227004,-6255
227005,-6850
227006,-5586
227007,-3149
227008,-490
227009,1601
227010,2753
227011,3013
227012,2658
227013,1988
227014,1228
227015,552
227016,145
227017,204
227018,840
227019,1949
227020,3181
227021,4053
227022,4158
227023,3360
227024,1849
227025,32
227026,-1643
227027,-2853
227028,-3453
227029,-3462
227030,-3002
227031,-2259
227032,-1439
227033,-717
227034,-176
227035,222
227036,593
227037,1033
227038,1543
227039,2033
227040,2417
227041,2696
227042,2962
227043,3270
227044,3502
227045,3348
227046,2462
227047,719
227048,-1630
227049,-4021
227050,-5852
227051,-6770
227052,-6778
227053,-6119
227054,-5035
227055,-3631
227056,-1925
227057,-9
227058,1855
227059,3322
227060,4175
227061,4471
227062,4480
227063,4444
227064,4355
227065,3948
227066,2925
227067,1245
227068,-767
227069,-2589
227070,-3807
227071,-4332
227072,-4357
227073,-4123
227074,-3704
227075,-2995
227076,-1897
227077,-523
227078,783
227079,1641
227080,1891
227081,1693
227082,1383
227083,1216
227084,1189
227085,1098
227086,752
227087,157
227088,-486
227089,-950
227090,-1163
227091,-1236
227092,-1335
227093,-1504
227094,-1617
227095,-1490
227096,-1055
227097,-429
227098,173
227099,605
227100,885
227101,1134
227102,1423
227103,1665
227104,1658
227105,1251
227106,482
227107,-416
227108,-1147
227109,-1525
227110,-1544
227111,-1315
227112,-950
227113,-497
227114,35
227115,603
227116,1101
227117,1410
227118,1481
227119,1369
227120,1182
227121,989
227122,776
227123,487
227124,105
227125,-296
227126,-590
227127,-688
227128,-603
227129,-420
227130,-214
227131,14
227132,314
227133,706
227134,1114
227135,1383
227136,1385
227137,1107
227138,673
227139,254
227140,-39
227141,-199
227142,-274
227143,-286
227144,-198
227145,34
227146,375
227147,677
227148,736
227149,416
227150,-263
227151,-1110
227152,-1841
227153,-2165
227154,-1855
227155,-804
227156,912
227157,2969
227158,4789
227159,5691
227160,5171
227161,3192
227162,295
227163,-2582
227164,-4517
227165,-5017
227166,-4203
227167,-2670
227168,-1144
227169,-155
227170,107
227171,-267
227172,-1043
227173,-1933
227174,-2615
227175,-2742
227176,-2032
227177,-418
227178,1846
227179,4219
227180,6062
227181,6871
227182,6431
227183,4818
227184,2309
227185,-703
227186,-3736
227187,-6249
227188,-7729
227189,-7868
227190,-6720
227191,-4715
227192,-2464
227193,-479
227194,1021
227195,2090
227196,2854
227197,3325
227198,3381
227199,2935
227200,2130
227201,1343
227202,964
227203,1096
227204,1418
227205,1360
227206,493
227207,-1145
227208,-3025
227209,-4434
227210,-4896
227211,-4424
227212,-3451
227213,-2504
227214,-1889
227215,-1565
227216,-1275
227217,-766
227218,55
227219,1117
227220,2280
227221,3410
227222,4387
227223,5068
227224,5293
227225,4941
227226,4017
227227,2665
227228,1111
227229,-440
227230,-1855
227231,-3037
227232,-3868
227233,-4189
227234,-3878
227235,-2956
227236,-1629
227237,-209
227238,1046
227239,2042
227240,2829
227241,3465
227242,3895
227243,3940
227244,3443
227245,2422
227246,1129
227247,-75
227248,-921
227249,-1372
227250,-1580
227251,-1720
227252,-1819
227253,-1742
227254,-1319
227255,-533
227256,418
227257,1205
227258,1571
227259,1473
227260,1076
227261,623
227262,272
227263,28
227264,-196
227265,-472
227266,-781
227267,-1029
227268,-1120
227269,-1021
227270,-770
227271,-443
227272,-113
227273,162
227274,333
227275,349
227276,191
227277,-106
227278,-439
227279,-688
227280,-771
227281,-690
227282,-517
227283,-346
227284,-231
227285,-177
227286,-163
227287,-172
227288,-210
227289,-287
227290,-394
227291,-500
227292,-570
227293,-592
227294,-574
227295,-527
227296,-441
227297,-290
227298,-65
227299,191
227300,387
227301,426
227302,275
227303,-7
227304,-292
227305,-453
227306,-436
227307,-280
227308,-86
227309,51
227310,80
227311,-3
227312,-188
227313,-473
227314,-852
227315,-1263
227316,-1534
227317,-1402
227318,-611
227319,911
227320,2904
227321,4760
227322,5707
227323,5145
227324,2992
227325,-177
227326,-3304
227327,-5305
227328,-5571
227329,-4245
227330,-2110
227331,-150
227332,953
227333,1093
227334,647
227335,132
227336,-130
227337,-125
227338,11
227339,222
227340,642
227341,1472
227342,2736
227343,4129
227344,5102
227345,5142
227346,4061
227347,2107
227348,-173
227349,-2206
227350,-3609
227351,-4264
227352,-4247
227353,-3720
227354,-2869
227355,-1885
227356,-943
227357,-163
227358,443
227359,946
227360,1427
227361,1886
227362,2228
227363,2354
227364,2275
227365,2137
227366,2105
227367,2193
227368,2181
227369,1721
227370,591
227371,-1102
227372,-2930
227373,-4370
227374,-5103
227375,-5155
227376,-4803
227377,-4315
227378,-3756
227379,-2988
227380,-1857
227381,-383
227382,1201
227383,2590
227384,3591
227385,4212
227386,4563
227387,4701
227388,4543
227389,3931
227390,2795
227391,1260
227392,-393
227393,-1861
227394,-2960
227395,-3648
227396,-3950
227397,-3882
227398,-3434
227399,-2638
227400,-1617
227401,-559
227402,378
227403,1149
227404,1806
227405,2394
227406,2862
227407,3066
227408,2876
227409,2286
227410,1440
227411,530
227412,-327
227413,-1127
227414,-1896
227415,-2570
227416,-2957
227417,-2845
227418,-2163
227419,-1074
227420,106
227421,1090
227422,1764
227423,2182
227424,2423
227425,2463
227426,2172
227427,1455
227428,396
227429,-718
227430,-1553
227431,-1921
227432,-1870
227433,-1598
227434,-1266
227435,-886
227436,-365
227437,339
227438,1101
227439,1663
227440,1804
227441,1497
227442,930
227443,369
227444,-18
227445,-237
227446,-401
227447,-596
227448,-800
227449,-912
227450,-856
227451,-641
227452,-348
227453,-55
227454,212
227455,451
227456,638
227457,705
227458,596
227459,337
227460,48
227461,-132
227462,-153
227463,-90
227464,-74
227465,-181
227466,-365
227467,-511
227468,-550
227469,-524
227470,-527
227471,-592
227472,-622
227473,-465
227474,-74
227475,391
227476,626
227477,393
227478,-299
227479,-1172
227480,-1851
227481,-2067
227482,-1746
227483,-927
227484,345
227485,2006
227486,3816
227487,5225
227488,5486
227489,4044
227490,994
227491,-2761
227492,-5847
227493,-7111
227494,-6241
227495,-3888
227496,-1232
227497,725
227498,1633
227499,1788
227500,1709
227501,1699
227502,1704
227503,1523
227504,1124
227505,760
227506,796
227507,1399
227508,2369
227509,3233
227510,3527
227511,3035
227512,1844
227513,225
227514,-1501
227515,-3034
227516,-4086
227517,-4422
227518,-3962
227519,-2883
227520,-1587
227521,-502
227522,169
227523,546
227524,923
227525,1487
227526,2132
227527,2541
227528,2477
227529,2023
227530,1563
227531,1476
227532,1809
227533,2187
227534,2066
227535,1135
227536,-446
227537,-2160
227538,-3482
227539,-4206
227540,-4471
227541,-4535
227542,-4480
227543,-4143
227544,-3289
227545,-1873
227546,-154
227547,1448
227548,2624
227549,3341
227550,3784
227551,4141
227552,4413
227553,4422
227554,3975
227555,3042
227556,1784
227557,442
227558,-813
227559,-1921
227560,-2867
227561,-3579
227562,-3919
227563,-3774
227564,-3160
227565,-2240
227566,-1232
227567,-284
227568,569
227569,1342
227570,2005
227571,2452
227572,2570
227573,2336
227574,1849
227575,1258
227576,648
227577,7
227578,-705
227579,-1451
227580,-2068
227581,-2358
227582,-2226
227583,-1758
227584,-1156
227585,-590
227586,-93
227587,409
227588,965
227589,1489
227590,1789
227591,1706
227592,1254
227593,621
227594,35
227595,-398
227596,-735
227597,-1089
227598,-1469
227599,-1720
227600,-1630
227601,-1119
227602,-339
227603,398
227604,823
227605,871
227606,691
227607,497
227608,399
227609,349
227610,225
227611,-30
227612,-343
227613,-571
227614,-614
227615,-480
227616,-255
227617,-12
227618,228
227619,478
227620,714
227621,855
227622,823
227623,616
227624,334
227625,115
227626,25
227627,12
227628,-41
227629,-206
227630,-440
227631,-610
227632,-602
227633,-400
227634,-82
227635,246
227636,525
227637,731
227638,821
227639,706
227640,302
227641,-367
227642,-1113
227643,-1639
227644,-1693
227645,-1187
227646,-206
227647,1076
227648,2484
227649,3827
227650,4814
227651,5030
227652,4099
227653,1972
227654,-850
227655,-3419
227656,-4770
227657,-4469
227658,-2903
227659,-1078
227660,-37
227661,-253
227662,-1406
227663,-2654
227664,-3184
227665,-2657
227666,-1284
227667,458
227668,2172
227669,3708
227670,5059
227671,6144
227672,6698
227673,6371
227674,4953
227675,2545
227676,-437
227677,-3409
227678,-5810
227679,-7237
227680,-7499
227681,-6634
227682,-4902
227683,-2733
227684,-603
227685,1124
227686,2295
227687,2947
227688,3168
227689,2975
227690,2329
227691,1283
227692,114
227693,-712
227694,-796
227695,-117
227696,860
227697,1409
227698,993
227699,-378
227700,-2140
227701,-3543
227702,-4119
227703,-3936
227704,-3443
227705,-3079
227706,-2936
227707,-2738
227708,-2120
227709,-950
227710,558
227711,2016
227712,3147
227713,3926
227714,4488
227715,4894
227716,4980
227717,4453
227718,3140
227719,1198
227720,-907
227721,-2635
227722,-3660
227723,-3986
227724,-3844
227725,-3466
227726,-2935
227727,-2206
227728,-1243
227729,-132
227730,941
227731,1812
227732,2439
227733,2897
227734,3257
227735,3475
227736,3394
227737,2868
227738,1912
227739,748
227740,-294
227741,-952
227742,-1161
227743,-1041
227744,-784
227745,-519
227746,-263
227747,22
227748,349
227749,662
227750,873
227751,932
227752,876
227753,795
227754,770
227755,804
227756,829
227757,752
227758,525
227759,170
227760,-241
227761,-623
227762,-916
227763,-1096
227764,-1157
227765,-1109
227766,-972
227767,-781
227768,-569
227769,-356
227770,-141
227771,84
227772,296
227773,428
227774,386
227775,114
227776,-340
227777,-815
227778,-1110
227779,-1094
227780,-795
227781,-399
227782,-146
227783,-193
227784,-541
227785,-1053
227786,-1547
227787,-1883
227788,-1966
227789,-1701
227790,-960
227791,343
227792,2104
227793,3912
227794,5107
227795,5056
227796,3520
227797,887
227798,-1930
227799,-3907
227800,-4430
227801,-3597
227802,-2131
227803,-936
227804,-599
227805,-1118
227806,-2013
227807,-2679
227808,-2740
227809,-2178
227810,-1207
227811,-39
227812,1247
227813,2659
227814,4133
227815,5425
227816,6156
227817,5991
227818,4822
227819,2837
227820,442
227821,-1897
227822,-3792
227823,-5001
227824,-5424
227825,-5085
227826,-4123
227827,-2761
227828,-1262
227829,149
227830,1329
227831,2217
227832,2786
227833,3012
227834,2894
227835,2512
227836,2057
227837,1774
227838,1809
227839,2082
227840,2281
227841,2022
227842,1090
227843,-412
227844,-2102
227845,-3534
227846,-4434
227847,-4801
227848,-4810
227849,-4618
227850,-4219
227851,-3468
227852,-2231
227853,-540
227854,1376
227855,3193
227856,4649
227857,5625
227858,6110
227859,6112
227860,5599
227861,4534
227862,2969
227863,1094
227864,-798
227865,-2431
227866,-3633
227867,-4360
227868,-4625
227869,-4432
227870,-3777
227871,-2702
227872,-1363
227873,-14
227874,1100
227875,1856
227876,2291
227877,2530
227878,2659
227879,2650
227880,2392
227881,1811
227882,966
227883,31
227884,-801
227885,-1436
227886,-1895
227887,-2234
227888,-2435
227889,-2382
227890,-1946
227891,-1115
227892,-61
227893,930
227894,1618
227895,1928
227896,1948
227897,1802
227898,1534
227899,1082
227900,379
227901,-516
227902,-1394
227903,-1999
227904,-2184
227905,-2002
227906,-1633
227907,-1234
227908,-818
227909,-286
227910,424
227911,1208
227912,1802
227913,1946
227914,1563
227915,825
227916,35
227917,-570
227918,-944
227919,-1186
227920,-1387
227921,-1513
227922,-1426
227923,-1033
227924,-411
227925,207
227926,594
227927,687
227928,624
227929,602
227930,693
227931,779
227932,657
227933,244
227934,-320
227935,-756
227936,-854
227937,-636
227938,-332
227939,-182
227940,-244
227941,-366
227942,-338
227943,-90
227944,239
227945,424
227946,347
227947,98
227948,-115
227949,-158
227950,-83
227951,-78
227952,-278
227953,-635
227954,-944
227955,-1000
227956,-728
227957,-169
227958,640
227959,1736
227960,3119
227961,4543
227962,5420
227963,5033
227964,3000
227965,-313
227966,-3797
227967,-6109
227968,-6408
227969,-4832
227970,-2378
227971,-264
227972,788
227973,853
227974,548
227975,454
227976,703
227977,999
227978,1012
227979,758
227980,640
227981,1122
227982,2314
227983,3808
227984,4890
227985,4962
227986,3862
227987,1883
227988,-452
227989,-2646
227990,-4353
227991,-5360
227992,-5538
227993,-4882
227994,-3577
227995,-1994
227996,-538
227997,551
227998,1298
227999,1881
228000,2408
228001,2775
228002,2747
228003,2219
228004,1396
228005,724
228006,569
228007,905
228008,1271
228009,1080
228010,55
228011,-1541
228012,-3070
228013,-3959
228014,-4067
228015,-3717
228016,-3380
228017,-3279
228018,-3235
228019,-2856
228020,-1891
228021,-454
228022,1055
228023,2246
228024,2992
228025,3445
228026,3826
228027,4184
228028,4333
228029,4009
228030,3095
228031,1728
228032,212
228033,-1165
228034,-2263
228035,-3063
228036,-3562
228037,-3698
228038,-3392
228039,-2656
228040,-1648
228041,-615
228042,254
228043,921
228044,1481
228045,2019
228046,2497
228047,2752
228048,2617
228049,2064
228050,1241
228051,388
228052,-310
228053,-806
228054,-1158
228055,-1421
228056,-1565
228057,-1492
228058,-1127
228059,-507
228060,214
228061,839
228062,1234
228063,1372
228064,1309
228065,1115
228066,824
228067,438
228068,-32
228069,-529
228070,-957
228071,-1210
228072,-1228
228073,-1009
228074,-614
228075,-132
228076,345
228077,733
228078,969
228079,1010
228080,841
228081,486
228082,20
228083,-447
228084,-794
228085,-942
228086,-890
228087,-716
228088,-530
228089,-403
228090,-327
228091,-227
228092,-36
228093,230
228094,472
228095,566
228096,467
228097,250
228098,51
228099,-39
228100,-51
228101,-105
228102,-293
228103,-574
228104,-788
228105,-772
228106,-505
228107,-134
228108,137
228109,210
228110,167
228111,177
228112,320
228113,485
228114,437
228115,25
228116,-667
228117,-1352
228118,-1732
228119,-1699
228120,-1340
228121,-770
228122,52
228123,1309
228124,3057
228125,4935
228126,6136
228127,5790
228128,3542
228129,-63
228130,-3734
228131,-6089
228132,-6407
228133,-4977
228134,-2828
228135,-1045
228136,-153
228137,28
228138,50
228139,327
228140,869
228141,1399
228142,1686
228143,1788
228144,1989
228145,2525
228146,3331
228147,4048
